City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Riverhead,11901,OK Petroleum,"1212 E Main St, 11901",3.99,-,40.9308412,-72.6498192,3.99
Riverhead,11901,Mobil,"1575 Old Country Rd, 11901",4.09,Mobil,40.9252206,-72.6951725,4.06
Riverhead,11901,Valero,"1356 OLD COUNTRY RD, 11901",4.09,-,40.9283279,-72.6857992,4.09
Riverhead,11901,Shell,"1733 Old Country Rd, 11901",4.09,Shell,40.9239801,-72.7023482,4.04
Riverhead,11901,Empire,"1050 Osborne Ave, 11901",4.09,-,40.8032257,-72.7577586,4.09
Riverhead,11901,76,"7 Peconic Ave, 11901",4.09,-,40.9149773,-72.6623567,4.09
Riverhead,11901,76,"301 Flanders Rd, 11901",4.19,-,40.9120984,-72.6478696,4.19
Riverhead,11901,Shell,"9 Lake Ave, 11901",4.19,Shell,40.9142638,-72.6632928,4.14
Riverhead,11901,7-Eleven,"870 Old Country Rd, 11901",4.29,7-Eleven,40.9346058,-72.6699464,4.26
